date,State,Vehicle_Category,ev_sales
2017-04,Maharashtra,2-Wheelers,18.0
2017-04,Maharashtra,4-Wheelers,22.0
2017-04,Manipur,2-Wheelers,1.0
2017-04,Manipur,4-Wheelers,0.0
2017-04,Meghalaya,2-Wheelers,0.0
2017-04,Meghalaya,4-Wheelers,0.0
2017-04,Mizoram,2-Wheelers,0.0
2017-04,Mizoram,4-Wheelers,0.0
2017-04,Nagaland,2-Wheelers,0.0
2017-04,Nagaland,4-Wheelers,0.0
2017-04,Odisha,2-Wheelers,0.0
2017-04,Odisha,4-Wheelers,0.0
2017-04,Puducherry,2-Wheelers,0.0
2017-04,Puducherry,4-Wheelers,0.0
2017-04,Punjab,2-Wheelers,0.0
2017-04,Punjab,4-Wheelers,0.0
2017-04,Rajasthan,2-Wheelers,1.0
2017-04,Rajasthan,4-Wheelers,2.0
2017-04,Sikkim,2-Wheelers,0.0
2017-04,Sikkim,4-Wheelers,0.0
2017-04,Tamil Nadu,2-Wheelers,4.0
2017-04,Tamil Nadu,4-Wheelers,2.0
2017-04,Tripura,2-Wheelers,0.0
2017-04,Tripura,4-Wheelers,0.0
2017-04,Uttar Pradesh,2-Wheelers,2.0
2017-04,Uttar Pradesh,4-Wheelers,0.0
2017-04,Uttarakhand,2-Wheelers,4.0
2017-04,Uttarakhand,4-Wheelers,0.0
2017-04,West Bengal,2-Wheelers,0.0
2017-04,West Bengal,4-Wheelers,1.0
2017-05,Andaman & Nicobar Island,2-Wheelers,0.0
2017-05,Andaman & Nicobar Island,4-Wheelers,0.0
2017-05,Andhra Pradesh,2-Wheelers,0.0
2017-05,Andhra Pradesh,4-Wheelers,0.0
2017-05,Arunachal Pradesh,2-Wheelers,0.0
2017-05,Arunachal Pradesh,4-Wheelers,0.0
2017-05,Assam,2-Wheelers,1.0
2017-05,Assam,4-Wheelers,12.0
2017-05,Bihar,2-Wheelers,0.0
2017-05,Bihar,4-Wheelers,0.0
2017-05,Chandigarh,2-Wheelers,0.0
2017-05,Chandigarh,4-Wheelers,0.0
2017-05,Chhattisgarh,2-Wheelers,0.0
2017-05,Chhattisgarh,4-Wheelers,1.0
2017-05,DNH and DD,2-Wheelers,0.0
2017-05,DNH and DD,4-Wheelers,0.0
2017-05,Delhi,2-Wheelers,8.0
2017-05,Delhi,4-Wheelers,4.0
2017-05,Goa,2-Wheelers,2.0
2017-05,Goa,4-Wheelers,0.0
2017-05,Gujarat,2-Wheelers,0.0
2017-05,Gujarat,4-Wheelers,0.0
2017-05,Haryana,2-Wheelers,15.0
2017-05,Haryana,4-Wheelers,0.0
2017-05,Himachal Pradesh,2-Wheelers,0.0
2017-05,Himachal Pradesh,4-Wheelers,0.0
2017-05,Jammu and Kashmir,2-Wheelers,0.0
2017-05,Jammu and Kashmir,4-Wheelers,0.0
2017-05,Jharkhand,2-Wheelers,0.0
2017-05,Jharkhand,4-Wheelers,0.0
2017-05,Karnataka,2-Wheelers,4.0
2017-05,Karnataka,4-Wheelers,38.0
2017-05,Kerala,2-Wheelers,1.0
2017-05,Kerala,4-Wheelers,7.0
2017-05,Ladakh,2-Wheelers,0.0
2017-05,Ladakh,4-Wheelers,0.0
2017-05,Madhya Pradesh,2-Wheelers,10.0
2017-05,Madhya Pradesh,4-Wheelers,1.0
2017-05,Maharashtra,2-Wheelers,11.0
2017-05,Maharashtra,4-Wheelers,74.0
2017-05,Manipur,2-Wheelers,2.0
2017-05,Manipur,4-Wheelers,0.0
2017-05,Meghalaya,2-Wheelers,0.0
2017-05,Meghalaya,4-Wheelers,0.0
2017-05,Mizoram,2-Wheelers,0.0
2017-05,Mizoram,4-Wheelers,0.0
2017-05,Nagaland,2-Wheelers,0.0
2017-05,Nagaland,4-Wheelers,0.0
2017-05,Odisha,2-Wheelers,2.0
2017-05,Odisha,4-Wheelers,1.0
2017-05,Puducherry,2-Wheelers,1.0
2017-05,Puducherry,4-Wheelers,0.0
2017-05,Punjab,2-Wheelers,2.0
2017-05,Punjab,4-Wheelers,0.0
2017-05,Rajasthan,2-Wheelers,1.0
2017-05,Rajasthan,4-Wheelers,0.0
2017-05,Sikkim,2-Wheelers,0.0
2017-05,Sikkim,4-Wheelers,0.0
2017-05,Tamil Nadu,2-Wheelers,5.0
2017-05,Tamil Nadu,4-Wheelers,5.0
2017-05,Tripura,2-Wheelers,0.0
2017-05,Tripura,4-Wheelers,0.0
2017-05,Uttar Pradesh,2-Wheelers,21.0
2017-05,Uttar Pradesh,4-Wheelers,0.0
2017-05,Uttarakhand,2-Wheelers,5.0
2017-05,Uttarakhand,4-Wheelers,0.0
2017-05,West Bengal,2-Wheelers,0.0
2017-05,West Bengal,4-Wheelers,12.0
2017-06,Andaman & Nicobar Island,2-Wheelers,0.0
2017-06,Andaman & Nicobar Island,4-Wheelers,0.0
2017-06,Andhra Pradesh,2-Wheelers,0.0
2017-06,Andhra Pradesh,4-Wheelers,0.0
2017-06,Arunachal Pradesh,2-Wheelers,0.0
2017-06,Arunachal Pradesh,4-Wheelers,0.0
2017-06,Assam,2-Wheelers,0.0
2017-06,Assam,4-Wheelers,8.0
2017-06,Bihar,2-Wheelers,0.0
2017-06,Bihar,4-Wheelers,0.0
2017-06,Chandigarh,2-Wheelers,0.0
2017-06,Chandigarh,4-Wheelers,4.0
2017-06,Chhattisgarh,2-Wheelers,1.0
2017-06,Chhattisgarh,4-Wheelers,1.0
2017-06,DNH and DD,2-Wheelers,0.0
2017-06,DNH and DD,4-Wheelers,0.0
2017-06,Delhi,2-Wheelers,12.0
2017-06,Delhi,4-Wheelers,6.0
2017-06,Goa,2-Wheelers,4.0
2017-06,Goa,4-Wheelers,1.0
2017-06,Gujarat,2-Wheelers,2.0
2017-06,Gujarat,4-Wheelers,1.0
2017-06,Haryana,2-Wheelers,18.0
2017-06,Haryana,4-Wheelers,0.0
2017-06,Himachal Pradesh,2-Wheelers,0.0
2017-06,Himachal Pradesh,4-Wheelers,0.0
2017-06,Jammu and Kashmir,2-Wheelers,0.0
2017-06,Jammu and Kashmir,4-Wheelers,0.0
2017-06,Jharkhand,2-Wheelers,7.0
2017-06,Jharkhand,4-Wheelers,0.0
2017-06,Karnataka,2-Wheelers,0.0
2017-06,Karnataka,4-Wheelers,31.0
2017-06,Kerala,2-Wheelers,0.0
2017-06,Kerala,4-Wheelers,2.0
2017-06,Ladakh,2-Wheelers,0.0
2017-06,Ladakh,4-Wheelers,0.0
2017-06,Madhya Pradesh,2-Wheelers,7.0
2017-06,Madhya Pradesh,4-Wheelers,1.0
2017-06,Maharashtra,2-Wheelers,41.0
2017-06,Maharashtra,4-Wheelers,12.0
2017-06,Manipur,2-Wheelers,0.0
2017-06,Manipur,4-Wheelers,0.0
2017-06,Meghalaya,2-Wheelers,0.0
2017-06,Meghalaya,4-Wheelers,0.0
2017-06,Mizoram,2-Wheelers,0.0
2017-06,Mizoram,4-Wheelers,0.0
2017-06,Nagaland,2-Wheelers,0.0
2017-06,Nagaland,4-Wheelers,0.0
2017-06,Odisha,2-Wheelers,0.0
2017-06,Odisha,4-Wheelers,1.0
2017-06,Puducherry,2-Wheelers,0.0
2017-06,Puducherry,4-Wheelers,0.0
2017-06,Punjab,2-Wheelers,5.0
2017-06,Punjab,4-Wheelers,1.0
2017-06,Rajasthan,2-Wheelers,6.0
2017-06,Rajasthan,4-Wheelers,1.0
2017-06,Sikkim,2-Wheelers,0.0
2017-06,Sikkim,4-Wheelers,0.0
2017-06,Tamil Nadu,2-Wheelers,0.0
2017-06,Tamil Nadu,4-Wheelers,0.0
2017-06,Tripura,2-Wheelers,0.0
2017-06,Tripura,4-Wheelers,0.0
2017-06,Uttar Pradesh,2-Wheelers,33.0
2017-06,Uttar Pradesh,4-Wheelers,1.0
2017-06,Uttarakhand,2-Wheelers,1.0
2017-06,Uttarakhand,4-Wheelers,0.0
2017-06,West Bengal,2-Wheelers,0.0
2017-06,West Bengal,4-Wheelers,2.0
2017-07,Andaman & Nicobar Island,2-Wheelers,0.0
2017-07,Andaman & Nicobar Island,4-Wheelers,0.0
2017-07,Andhra Pradesh,2-Wheelers,0.0
2017-07,Andhra Pradesh,4-Wheelers,0.0
2017-07,Arunachal Pradesh,2-Wheelers,0.0
2017-07,Arunachal Pradesh,4-Wheelers,0.0
2017-07,Assam,2-Wheelers,0.0
2017-07,Assam,4-Wheelers,17.0
2017-07,Bihar,2-Wheelers,4.0
2017-07,Bihar,4-Wheelers,0.0
2017-07,Chandigarh,2-Wheelers,1.0
2017-07,Chandigarh,4-Wheelers,1.0
2017-07,Chhattisgarh,2-Wheelers,2.0
2017-07,Chhattisgarh,4-Wheelers,0.0
2017-07,DNH and DD,2-Wheelers,0.0
2017-07,DNH and DD,4-Wheelers,0.0
2017-07,Delhi,2-Wheelers,5.0
2017-07,Delhi,4-Wheelers,7.0
2017-07,Goa,2-Wheelers,0.0
2017-07,Goa,4-Wheelers,3.0
2017-07,Gujarat,2-Wheelers,0.0
2017-07,Gujarat,4-Wheelers,0.0
2017-07,Haryana,2-Wheelers,6.0
2017-07,Haryana,4-Wheelers,0.0
2017-07,Himachal Pradesh,2-Wheelers,0.0
2017-07,Himachal Pradesh,4-Wheelers,0.0
2017-07,Jammu and Kashmir,2-Wheelers,0.0
2017-07,Jammu and Kashmir,4-Wheelers,0.0
2017-07,Jharkhand,2-Wheelers,2.0
2017-07,Jharkhand,4-Wheelers,0.0
2017-07,Karnataka,2-Wheelers,1.0
2017-07,Karnataka,4-Wheelers,26.0
2017-07,Kerala,2-Wheelers,0.0
2017-07,Kerala,4-Wheelers,3.0
2017-07,Ladakh,2-Wheelers,0.0
2017-07,Ladakh,4-Wheelers,0.0
2017-07,Madhya Pradesh,2-Wheelers,13.0
2017-07,Madhya Pradesh,4-Wheelers,0.0
2017-07,Maharashtra,2-Wheelers,39.0
2017-07,Maharashtra,4-Wheelers,4.0
2017-07,Manipur,2-Wheelers,0.0
2017-07,Manipur,4-Wheelers,0.0
2017-07,Meghalaya,2-Wheelers,0.0
2017-07,Meghalaya,4-Wheelers,0.0
2017-07,Mizoram,2-Wheelers,0.0
2017-07,Mizoram,4-Wheelers,0.0
2017-07,Nagaland,2-Wheelers,0.0
2017-07,Nagaland,4-Wheelers,0.0
2017-07,Odisha,2-Wheelers,0.0
2017-07,Odisha,4-Wheelers,0.0
2017-07,Puducherry,2-Wheelers,0.0
2017-07,Puducherry,4-Wheelers,0.0
2017-07,Punjab,2-Wheelers,2.0
2017-07,Punjab,4-Wheelers,0.0
2017-07,Rajasthan,2-Wheelers,9.0
2017-07,Rajasthan,4-Wheelers,0.0
2017-07,Sikkim,2-Wheelers,0.0
2017-07,Sikkim,4-Wheelers,0.0
2017-07,Tamil Nadu,2-Wheelers,1.0
2017-07,Tamil Nadu,4-Wheelers,0.0
2017-07,Tripura,2-Wheelers,0.0
2017-07,Tripura,4-Wheelers,0.0
2017-07,Uttar Pradesh,2-Wheelers,28.0
2017-07,Uttar Pradesh,4-Wheelers,0.0
2017-07,Uttarakhand,2-Wheelers,3.0
2017-07,Uttarakhand,4-Wheelers,0.0
2017-07,West Bengal,2-Wheelers,0.0
2017-07,West Bengal,4-Wheelers,1.0
2017-08,Andaman & Nicobar Island,2-Wheelers,0.0
2017-08,Andaman & Nicobar Island,4-Wheelers,0.0
2017-08,Andhra Pradesh,2-Wheelers,0.0
2017-08,Andhra Pradesh,4-Wheelers,0.0
2017-08,Arunachal Pradesh,2-Wheelers,0.0
2017-08,Arunachal Pradesh,4-Wheelers,0.0
2017-08,Assam,2-Wheelers,0.0
2017-08,Assam,4-Wheelers,33.0
2017-08,Bihar,2-Wheelers,0.0
2017-08,Bihar,4-Wheelers,0.0
2017-08,Chandigarh,2-Wheelers,0.0
2017-08,Chandigarh,4-Wheelers,1.0
2017-08,Chhattisgarh,2-Wheelers,2.0
2017-08,Chhattisgarh,4-Wheelers,0.0
2017-08,DNH and DD,2-Wheelers,0.0
2017-08,DNH and DD,4-Wheelers,0.0
2017-08,Delhi,2-Wheelers,11.0
2017-08,Delhi,4-Wheelers,5.0
2017-08,Goa,2-Wheelers,1.0
2017-08,Goa,4-Wheelers,2.0
2017-08,Gujarat,2-Wheelers,0.0
2017-08,Gujarat,4-Wheelers,0.0
2017-08,Haryana,2-Wheelers,20.0
2017-08,Haryana,4-Wheelers,0.0
2017-08,Himachal Pradesh,2-Wheelers,0.0
2017-08,Himachal Pradesh,4-Wheelers,0.0
2017-08,Jammu and Kashmir,2-Wheelers,0.0
2017-08,Jammu and Kashmir,4-Wheelers,0.0
2017-08,Jharkhand,2-Wheelers,0.0
2017-08,Jharkhand,4-Wheelers,0.0
2017-08,Karnataka,2-Wheelers,2.0
2017-08,Karnataka,4-Wheelers,22.0
2017-08,Kerala,2-Wheelers,1.0
2017-08,Kerala,4-Wheelers,3.0
2017-08,Ladakh,2-Wheelers,0.0
2017-08,Ladakh,4-Wheelers,0.0
2017-08,Madhya Pradesh,2-Wheelers,7.0
2017-08,Madhya Pradesh,4-Wheelers,2.0
2017-08,Maharashtra,2-Wheelers,10.0
2017-08,Maharashtra,4-Wheelers,11.0
2017-08,Manipur,2-Wheelers,0.0
2017-08,Manipur,4-Wheelers,0.0
2017-08,Meghalaya,2-Wheelers,0.0
2017-08,Meghalaya,4-Wheelers,0.0
2017-08,Mizoram,2-Wheelers,0.0
2017-08,Mizoram,4-Wheelers,0.0
2017-08,Nagaland,2-Wheelers,0.0
2017-08,Nagaland,4-Wheelers,0.0
2017-08,Odisha,2-Wheelers,1.0
2017-08,Odisha,4-Wheelers,4.0
2017-08,Puducherry,2-Wheelers,0.0
2017-08,Puducherry,4-Wheelers,1.0
2017-08,Punjab,2-Wheelers,3.0
2017-08,Punjab,4-Wheelers,0.0
2017-08,Rajasthan,2-Wheelers,0.0
2017-08,Rajasthan,4-Wheelers,0.0
2017-08,Sikkim,2-Wheelers,0.0
2017-08,Sikkim,4-Wheelers,0.0
2017-08,Tamil Nadu,2-Wheelers,4.0
2017-08,Tamil Nadu,4-Wheelers,2.0
2017-08,Tripura,2-Wheelers,0.0
2017-08,Tripura,4-Wheelers,0.0
2017-08,Uttar Pradesh,2-Wheelers,37.0
2017-08,Uttar Pradesh,4-Wheelers,0.0
2017-08,Uttarakhand,2-Wheelers,0.0
2017-08,Uttarakhand,4-Wheelers,0.0
2017-08,West Bengal,2-Wheelers,0.0
2017-08,West Bengal,4-Wheelers,1.0
2017-09,Andaman & Nicobar Island,2-Wheelers,0.0
2017-09,Andaman & Nicobar Island,4-Wheelers,0.0
2017-09,Andhra Pradesh,2-Wheelers,0.0
2017-09,Andhra Pradesh,4-Wheelers,0.0
2017-09,Arunachal Pradesh,2-Wheelers,0.0
2017-09,Arunachal Pradesh,4-Wheelers,0.0
2017-09,Assam,2-Wheelers,0.0
2017-09,Assam,4-Wheelers,29.0
2017-09,Bihar,2-Wheelers,2.0
2017-09,Bihar,4-Wheelers,0.0
2017-09,Chandigarh,2-Wheelers,0.0
2017-09,Chandigarh,4-Wheelers,0.0
2017-09,Chhattisgarh,2-Wheelers,6.0
2017-09,Chhattisgarh,4-Wheelers,2.0
2017-09,DNH and DD,2-Wheelers,0.0
2017-09,DNH and DD,4-Wheelers,0.0
2017-09,Delhi,2-Wheelers,6.0
2017-09,Delhi,4-Wheelers,3.0
2017-09,Goa,2-Wheelers,1.0
2017-09,Goa,4-Wheelers,2.0
2017-09,Gujarat,2-Wheelers,0.0
2017-09,Gujarat,4-Wheelers,0.0
2017-09,Haryana,2-Wheelers,14.0
2017-09,Haryana,4-Wheelers,1.0
2017-09,Himachal Pradesh,2-Wheelers,0.0
2017-09,Himachal Pradesh,4-Wheelers,0.0
2017-09,Jammu and Kashmir,2-Wheelers,0.0
2017-09,Jammu and Kashmir,4-Wheelers,0.0
2017-09,Jharkhand,2-Wheelers,0.0
2017-09,Jharkhand,4-Wheelers,0.0
2017-09,Karnataka,2-Wheelers,4.0
2017-09,Karnataka,4-Wheelers,29.0
2017-09,Kerala,2-Wheelers,0.0
2017-09,Kerala,4-Wheelers,3.0
2017-09,Ladakh,2-Wheelers,0.0
2017-09,Ladakh,4-Wheelers,0.0
2017-09,Madhya Pradesh,2-Wheelers,5.0
2017-09,Madhya Pradesh,4-Wheelers,0.0
2017-09,Maharashtra,2-Wheelers,27.0
2017-09,Maharashtra,4-Wheelers,13.0
2017-09,Manipur,2-Wheelers,0.0
2017-09,Manipur,4-Wheelers,0.0
2017-09,Meghalaya,2-Wheelers,0.0
2017-09,Meghalaya,4-Wheelers,0.0
2017-09,Mizoram,2-Wheelers,0.0
2017-09,Mizoram,4-Wheelers,0.0
2017-09,Nagaland,2-Wheelers,0.0
2017-09,Nagaland,4-Wheelers,0.0
2017-09,Odisha,2-Wheelers,3.0
2017-09,Odisha,4-Wheelers,0.0
2017-09,Puducherry,2-Wheelers,0.0
2017-09,Puducherry,4-Wheelers,0.0
2017-09,Punjab,2-Wheelers,1.0
2017-09,Punjab,4-Wheelers,0.0
2017-09,Rajasthan,2-Wheelers,3.0
2017-09,Rajasthan,4-Wheelers,0.0
2017-09,Sikkim,2-Wheelers,0.0
2017-09,Sikkim,4-Wheelers,0.0
2017-09,Tamil Nadu,2-Wheelers,2.0
2017-09,Tamil Nadu,4-Wheelers,4.0
2017-09,Tripura,2-Wheelers,0.0
2017-09,Tripura,4-Wheelers,2.0
2017-09,Uttar Pradesh,2-Wheelers,35.0
2017-09,Uttar Pradesh,4-Wheelers,0.0
2017-09,Uttarakhand,2-Wheelers,0.0
2017-09,Uttarakhand,4-Wheelers,0.0
2017-09,West Bengal,2-Wheelers,0.0
2017-09,West Bengal,4-Wheelers,0.0
2017-10,Andaman & Nicobar Island,2-Wheelers,0.0
2017-10,Andaman & Nicobar Island,4-Wheelers,0.0
2017-10,Andhra Pradesh,2-Wheelers,0.0
2017-10,Andhra Pradesh,4-Wheelers,0.0
2017-10,Arunachal Pradesh,2-Wheelers,0.0
2017-10,Arunachal Pradesh,4-Wheelers,0.0
2017-10,Assam,2-Wheelers,0.0
2017-10,Assam,4-Wheelers,28.0
2017-10,Bihar,2-Wheelers,3.0
2017-10,Bihar,4-Wheelers,0.0
2017-10,Chandigarh,2-Wheelers,0.0
2017-10,Chandigarh,4-Wheelers,1.0
2017-10,Chhattisgarh,2-Wheelers,12.0
2017-10,Chhattisgarh,4-Wheelers,1.0
2017-10,DNH and DD,2-Wheelers,0.0
2017-10,DNH and DD,4-Wheelers,0.0
2017-10,Delhi,2-Wheelers,9.0
2017-10,Delhi,4-Wheelers,6.0
2017-10,Goa,2-Wheelers,0.0
2017-10,Goa,4-Wheelers,0.0
2017-10,Gujarat,2-Wheelers,2.0
2017-10,Gujarat,4-Wheelers,5.0
2017-10,Haryana,2-Wheelers,22.0
2017-10,Haryana,4-Wheelers,3.0
2017-10,Himachal Pradesh,2-Wheelers,0.0
2017-10,Himachal Pradesh,4-Wheelers,0.0
2017-10,Jammu and Kashmir,2-Wheelers,0.0
2017-10,Jammu and Kashmir,4-Wheelers,0.0
2017-10,Jharkhand,2-Wheelers,1.0
2017-10,Jharkhand,4-Wheelers,0.0
2017-10,Karnataka,2-Wheelers,8.0
2017-10,Karnataka,4-Wheelers,59.0
2017-10,Kerala,2-Wheelers,0.0
2017-10,Kerala,4-Wheelers,2.0
2017-10,Ladakh,2-Wheelers,0.0
2017-10,Ladakh,4-Wheelers,0.0
2017-10,Madhya Pradesh,2-Wheelers,2.0
2017-10,Madhya Pradesh,4-Wheelers,2.0
2017-10,Maharashtra,2-Wheelers,19.0
2017-10,Maharashtra,4-Wheelers,12.0
2017-10,Manipur,2-Wheelers,0.0
2017-10,Manipur,4-Wheelers,0.0
2017-10,Meghalaya,2-Wheelers,0.0
2017-10,Meghalaya,4-Wheelers,0.0
2017-10,Mizoram,2-Wheelers,0.0
2017-10,Mizoram,4-Wheelers,0.0
2017-10,Nagaland,2-Wheelers,0.0
2017-10,Nagaland,4-Wheelers,0.0
2017-10,Odisha,2-Wheelers,16.0
2017-10,Odisha,4-Wheelers,1.0
2017-10,Puducherry,2-Wheelers,0.0
2017-10,Puducherry,4-Wheelers,0.0
2017-10,Punjab,2-Wheelers,2.0
2017-10,Punjab,4-Wheelers,1.0
2017-10,Rajasthan,2-Wheelers,4.0
2017-10,Rajasthan,4-Wheelers,1.0
2017-10,Sikkim,2-Wheelers,0.0
2017-10,Sikkim,4-Wheelers,0.0
2017-10,Tamil Nadu,2-Wheelers,3.0
2017-10,Tamil Nadu,4-Wheelers,3.0
2017-10,Tripura,2-Wheelers,0.0
2017-10,Tripura,4-Wheelers,0.0
2017-10,Uttar Pradesh,2-Wheelers,55.0
2017-10,Uttar Pradesh,4-Wheelers,0.0
2017-10,Uttarakhand,2-Wheelers,2.0
2017-10,Uttarakhand,4-Wheelers,0.0
2017-10,West Bengal,2-Wheelers,0.0
2017-10,West Bengal,4-Wheelers,1.0
2017-11,Andaman & Nicobar Island,2-Wheelers,0.0
2017-11,Andaman & Nicobar Island,4-Wheelers,0.0
2017-11,Andhra Pradesh,2-Wheelers,0.0
2017-11,Andhra Pradesh,4-Wheelers,0.0
2017-11,Arunachal Pradesh,2-Wheelers,0.0
2017-11,Arunachal Pradesh,4-Wheelers,0.0
2017-11,Assam,2-Wheelers,0.0
2017-11,Assam,4-Wheelers,0.0
2017-11,Bihar,2-Wheelers,2.0
2017-11,Bihar,4-Wheelers,0.0
2017-11,Chandigarh,2-Wheelers,0.0
2017-11,Chandigarh,4-Wheelers,1.0
2017-11,Chhattisgarh,2-Wheelers,6.0
2017-11,Chhattisgarh,4-Wheelers,0.0
2017-11,DNH and DD,2-Wheelers,1.0
2017-11,DNH and DD,4-Wheelers,0.0
2017-11,Delhi,2-Wheelers,2.0
2017-11,Delhi,4-Wheelers,3.0
2017-11,Goa,2-Wheelers,1.0
2017-11,Goa,4-Wheelers,0.0
2017-11,Gujarat,2-Wheelers,7.0
2017-11,Gujarat,4-Wheelers,1.0
2017-11,Haryana,2-Wheelers,39.0
2017-11,Haryana,4-Wheelers,1.0
2017-11,Himachal Pradesh,2-Wheelers,0.0
2017-11,Himachal Pradesh,4-Wheelers,0.0
2017-11,Jammu and Kashmir,2-Wheelers,0.0
2017-11,Jammu and Kashmir,4-Wheelers,0.0
2017-11,Jharkhand,2-Wheelers,3.0
2017-11,Jharkhand,4-Wheelers,0.0
2017-11,Karnataka,2-Wheelers,5.0
2017-11,Karnataka,4-Wheelers,45.0
2017-11,Kerala,2-Wheelers,0.0
2017-11,Kerala,4-Wheelers,10.0
2017-11,Ladakh,2-Wheelers,0.0
2017-11,Ladakh,4-Wheelers,0.0
2017-11,Madhya Pradesh,2-Wheelers,15.0
2017-11,Madhya Pradesh,4-Wheelers,1.0
2017-11,Maharashtra,2-Wheelers,34.0
2017-11,Maharashtra,4-Wheelers,13.0
2017-11,Manipur,2-Wheelers,0.0
2017-11,Manipur,4-Wheelers,0.0
2017-11,Meghalaya,2-Wheelers,0.0
2017-11,Meghalaya,4-Wheelers,0.0
2017-11,Mizoram,2-Wheelers,0.0
2017-11,Mizoram,4-Wheelers,0.0
2017-11,Nagaland,2-Wheelers,0.0
2017-11,Nagaland,4-Wheelers,0.0
2017-11,Odisha,2-Wheelers,33.0
2017-11,Odisha,4-Wheelers,0.0
2017-11,Puducherry,2-Wheelers,0.0
2017-11,Puducherry,4-Wheelers,1.0
2017-11,Punjab,2-Wheelers,8.0
2017-11,Punjab,4-Wheelers,0.0
2017-11,Rajasthan,2-Wheelers,7.0
2017-11,Rajasthan,4-Wheelers,1.0
2017-11,Sikkim,2-Wheelers,0.0
2017-11,Sikkim,4-Wheelers,0.0
2017-11,Tamil Nadu,2-Wheelers,5.0
2017-11,Tamil Nadu,4-Wheelers,5.0
2017-11,Tripura,2-Wheelers,0.0
2017-11,Tripura,4-Wheelers,0.0
2017-11,Uttar Pradesh,2-Wheelers,38.0
2017-11,Uttar Pradesh,4-Wheelers,0.0
2017-11,Uttarakhand,2-Wheelers,8.0
2017-11,Uttarakhand,4-Wheelers,0.0
2017-11,West Bengal,2-Wheelers,0.0
2017-11,West Bengal,4-Wheelers,0.0
2017-12,Andaman & Nicobar Island,2-Wheelers,0.0
2017-12,Andaman & Nicobar Island,4-Wheelers,0.0
2017-12,Andhra Pradesh,2-Wheelers,0.0
2017-12,Andhra Pradesh,4-Wheelers,0.0
2017-12,Arunachal Pradesh,2-Wheelers,0.0
2017-12,Arunachal Pradesh,4-Wheelers,0.0
2017-12,Assam,2-Wheelers,0.0
2017-12,Assam,4-Wheelers,0.0
2017-12,Bihar,2-Wheelers,2.0
2017-12,Bihar,4-Wheelers,0.0
2017-12,Chandigarh,2-Wheelers,0.0
2017-12,Chandigarh,4-Wheelers,0.0
2017-12,Chhattisgarh,2-Wheelers,3.0
2017-12,Chhattisgarh,4-Wheelers,0.0
2017-12,DNH and DD,2-Wheelers,0.0
2017-12,DNH and DD,4-Wheelers,0.0
2017-12,Delhi,2-Wheelers,6.0
2017-12,Delhi,4-Wheelers,22.0
2017-12,Goa,2-Wheelers,0.0
2017-12,Goa,4-Wheelers,1.0
2017-12,Gujarat,2-Wheelers,3.0
2017-12,Gujarat,4-Wheelers,2.0
2017-12,Haryana,2-Wheelers,19.0
2017-12,Haryana,4-Wheelers,2.0
2017-12,Himachal Pradesh,2-Wheelers,0.0
2017-12,Himachal Pradesh,4-Wheelers,0.0
2017-12,Jammu and Kashmir,2-Wheelers,0.0
2017-12,Jammu and Kashmir,4-Wheelers,0.0
2017-12,Jharkhand,2-Wheelers,1.0
2017-12,Jharkhand,4-Wheelers,0.0
2017-12,Karnataka,2-Wheelers,25.0
2017-12,Karnataka,4-Wheelers,28.0
2017-12,Kerala,2-Wheelers,0.0
2017-12,Kerala,4-Wheelers,11.0
2017-12,Ladakh,2-Wheelers,0.0
2017-12,Ladakh,4-Wheelers,0.0
2017-12,Madhya Pradesh,2-Wheelers,5.0
2017-12,Madhya Pradesh,4-Wheelers,0.0
2017-12,Maharashtra,2-Wheelers,28.0
2017-12,Maharashtra,4-Wheelers,7.0
2017-12,Manipur,2-Wheelers,0.0
2017-12,Manipur,4-Wheelers,0.0
2017-12,Meghalaya,2-Wheelers,0.0
2017-12,Meghalaya,4-Wheelers,0.0
2017-12,Mizoram,2-Wheelers,0.0
2017-12,Mizoram,4-Wheelers,0.0
2017-12,Nagaland,2-Wheelers,0.0
2017-12,Nagaland,4-Wheelers,0.0
2017-12,Odisha,2-Wheelers,28.0
2017-12,Odisha,4-Wheelers,0.0
2017-12,Puducherry,2-Wheelers,0.0
2017-12,Puducherry,4-Wheelers,0.0
2017-12,Punjab,2-Wheelers,11.0
2017-12,Punjab,4-Wheelers,0.0
2017-12,Rajasthan,2-Wheelers,12.0
2017-12,Rajasthan,4-Wheelers,1.0
2017-12,Sikkim,2-Wheelers,0.0
2017-12,Sikkim,4-Wheelers,0.0
2017-12,Tamil Nadu,2-Wheelers,2.0
2017-12,Tamil Nadu,4-Wheelers,3.0
2017-12,Tripura,2-Wheelers,0.0
2017-12,Tripura,4-Wheelers,0.0
2017-12,Uttar Pradesh,2-Wheelers,42.0
2017-12,Uttar Pradesh,4-Wheelers,0.0
2017-12,Uttarakhand,2-Wheelers,2.0
2017-12,Uttarakhand,4-Wheelers,0.0
2017-12,West Bengal,2-Wheelers,0.0
2017-12,West Bengal,4-Wheelers,0.0
2018-01,Andaman & Nicobar Island,2-Wheelers,0.0
2018-01,Andaman & Nicobar Island,4-Wheelers,0.0
2018-01,Andhra Pradesh,2-Wheelers,1.0
2018-01,Andhra Pradesh,4-Wheelers,0.0
2018-01,Arunachal Pradesh,2-Wheelers,0.0
2018-01,Arunachal Pradesh,4-Wheelers,0.0
2018-01,Assam,2-Wheelers,1.0
